meter_id,energy_import,energy_export,datetime,import_consumption,export_consumption
14381705,1471830.0,728988.0,2025-06-05 01:15:00,0.192,0.0
14381705,1472026.0,728988.0,2025-06-05 01:30:00,0.196,0.0
14381705,1472216.0,728988.0,2025-06-05 01:45:00,0.19,0.0
14381705,1472364.0,728988.0,2025-06-05 02:00:00,0.148,0.0
14381705,1472513.0,728988.0,2025-06-05 02:15:00,0.149,0.0
14381705,1472679.0,728988.0,2025-06-05 02:30:00,0.166,0.0
14381705,1472834.0,728988.0,2025-06-05 02:45:00,0.155,0.0
14381705,1473001.0,728988.0,2025-06-05 03:00:00,0.167,0.0
14381705,1473148.0,728988.0,2025-06-05 03:15:00,0.147,0.0
14381705,1473293.0,728988.0,2025-06-05 03:30:00,0.145,0.0
14381705,1473467.0,728988.0,2025-06-05 03:45:00,0.174,0.0
14381705,1473622.0,728988.0,2025-06-05 04:00:00,0.155,0.0
14381705,1473785.0,728988.0,2025-06-05 04:15:00,0.163,0.0
14381705,1473925.0,728988.0,2025-06-05 04:30:00,0.14,0.0
14381705,1474080.0,728988.0,2025-06-05 04:45:00,0.155,0.0
14381705,1474253.0,728988.0,2025-06-05 05:00:00,0.173,0.0
14381705,1474397.0,728988.0,2025-06-05 05:15:00,0.144,0.0
14381705,1474482.0,728988.0,2025-06-05 05:30:00,0.085,0.0
14381705,1474516.0,728994.0,2025-06-05 05:45:00,0.034,0.006
14381705,1474519.0,729056.0,2025-06-05 06:00:00,0.003,0.062
14381705,1474521.0,729207.0,2025-06-05 06:15:00,0.002,0.151
14381705,1474521.0,729492.0,2025-06-05 06:30:00,0.0,0.285
14381705,1474521.0,729881.0,2025-06-05 06:45:00,0.0,0.389
14381705,1474521.0,730329.0,2025-06-05 07:00:00,0.0,0.448
14381705,1474521.0,730881.0,2025-06-05 07:15:00,0.0,0.552
14381705,1474521.0,731503.0,2025-06-05 07:30:00,0.0,0.622
14381705,1474521.0,732246.0,2025-06-05 07:45:00,0.0,0.743
14381705,1474521.0,733125.0,2025-06-05 08:00:00,0.0,0.879
14381705,1474627.0,733847.0,2025-06-05 08:15:00,0.106,0.722
14381705,1474821.0,733861.0,2025-06-05 08:30:00,0.194,0.014
14381705,1475803.0,733861.0,2025-06-05 08:45:00,0.982,0.0
14381705,1477277.0,733861.0,2025-06-05 09:00:00,1.474,0.0
14381705,1477691.0,733890.0,2025-06-05 09:15:00,0.414,0.029
14381705,1477855.0,734026.0,2025-06-05 09:30:00,0.164,0.136
14381705,1478007.0,734596.0,2025-06-05 09:45:00,0.152,0.57
14381705,1478016.0,735363.0,2025-06-05 10:00:00,0.009,0.767
14381705,1478016.0,736409.0,2025-06-05 10:15:00,0.0,1.046
14381705,1478016.0,737682.0,2025-06-05 10:30:00,0.0,1.273
14381705,1478469.0,737785.0,2025-06-05 10:45:00,0.453,0.103
14381705,1478567.0,738992.0,2025-06-05 11:00:00,0.098,1.207
14381705,1478567.0,740739.0,2025-06-05 11:15:00,0.0,1.747
14381705,1478567.0,742584.0,2025-06-05 11:30:00,0.0,1.845
14381705,1478567.0,744574.0,2025-06-05 11:45:00,0.0,1.99
14381705,1478567.0,746670.0,2025-06-05 12:00:00,0.0,2.096
14381705,1478567.0,748968.0,2025-06-05 12:15:00,0.0,2.298
14381705,1478570.0,750857.0,2025-06-05 12:30:00,0.003,1.889
14381705,1478817.0,751859.0,2025-06-05 12:45:00,0.247,1.002
14381705,1478979.0,753063.0,2025-06-05 13:00:00,0.162,1.204
14381705,1478982.0,755597.0,2025-06-05 13:15:00,0.003,2.534
14381705,1479027.0,757116.0,2025-06-05 13:30:00,0.045,1.519
14381705,1479027.0,759531.0,2025-06-05 13:45:00,0.0,2.415
14381705,1479033.0,762603.0,2025-06-05 14:00:00,0.006,3.072
14381705,1479038.0,765706.0,2025-06-05 14:15:00,0.005,3.103
14381705,1479048.0,768391.0,2025-06-05 14:30:00,0.01,2.685
14381705,1479406.0,770105.0,2025-06-05 14:45:00,0.358,1.714
14381705,1479734.0,772550.0,2025-06-05 15:00:00,0.328,2.445
14381705,1479841.0,775308.0,2025-06-05 15:15:00,0.107,2.758
14381705,1479841.0,778081.0,2025-06-05 15:30:00,0.0,2.773
14381705,1480100.0,779737.0,2025-06-05 15:45:00,0.259,1.656
14381705,1481046.0,780593.0,2025-06-05 16:00:00,0.946,0.856
14381705,1481088.0,782621.0,2025-06-05 16:15:00,0.042,2.028
14381705,1481093.0,785477.0,2025-06-05 16:30:00,0.005,2.856
14381705,1481093.0,788622.0,2025-06-05 16:45:00,0.0,3.145
14381705,1481094.0,791630.0,2025-06-05 17:00:00,0.001,3.008
14381705,1481094.0,795292.0,2025-06-05 17:15:00,0.0,3.662
14381705,1481094.0,798998.0,2025-06-05 17:30:00,0.0,3.706
14381705,1481094.0,802746.0,2025-06-05 17:45:00,0.0,3.748
14381705,1481094.0,806222.0,2025-06-05 18:00:00,0.0,3.476
14381705,1481094.0,808968.0,2025-06-05 18:15:00,0.0,2.746
14381705,1481094.0,812071.0,2025-06-05 18:30:00,0.0,3.103
14381705,1481094.0,814952.0,2025-06-05 18:45:00,0.0,2.881
14381705,1481094.0,817646.0,2025-06-05 19:00:00,0.0,2.694
14381705,1481094.0,820085.0,2025-06-05 19:15:00,0.0,2.439
14381705,1481094.0,821337.0,2025-06-05 19:30:00,0.0,1.252
14381705,1481094.0,822538.0,2025-06-05 19:45:00,0.0,1.201
14381705,1481094.0,823176.0,2025-06-05 20:00:00,0.0,0.638
14381705,1481096.0,823361.0,2025-06-05 20:15:00,0.002,0.185
